Competitive Bid Service Area ID,Competitive Bid Service Area Name,Company Name,DBA Name,Address,Address 2,City,State,Zip,Zip Plus 4,Phone,Toll-Free Telephone,Product Category Name,Competitive Bid
,,GOLUB CORPORATION,PRICE CHOPPER PHARMACY #003,716 HOOSICK RD,,TROY,NY,12180,,(518)266-9947,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PROFESSIONAL MEDICAL HOME HEALTHCARE INC.,PROFESSIONAL MEDICAL HOME HEALTHCAR,4855 MEMORIAL DR,,STONE MOUNTAIN,GA,30083,,(404)292-9190,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BROOKSHIRE BROTHERS INC,BROOKSHIRE BROTHERS PHARMACY # 9,5249 FRANZ RD,,KATY,TX,77493,,(281)391-7051,,Blood Glucose Monitors & Supplies: Mail Order,N
,,KEESEVILLE PHARMACY INC,KEESEVILLE PHARMACY INC,1730 FRONT ST,,KEESEVILLE,NY,12944,,(518)834-6090,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,226 W CENTRAL AVE,,JAMESTOWN,TN,38556,,(931)879-9926,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,1645 S MAIN ST,STE 104,CROSSVILLE,TN,38555,,(931)484-9001,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,950 BAKER HWY,UNIT 2,HUNTSVILLE,TN,37756,,(423)663-4663,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,"BUCKEYE HOME HEALTH CENTER, INC",1150 PERIMETER PARK DR,STE A,COOKEVILLE,TN,38501,,(931)526-5545,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,321 W BROAD ST,STE A,LIVINGSTON,TN,38570,,(931)403-5050,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,632 N CHANCERY ST,,MCMINNVILLE,TN,37110,,(931)474-2825,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,258 BURKESVILLE RD,,ALBANY,KY,42602,,(606)387-7777,,Blood Glucose Monitors & Supplies: Mail Order,N
,,IGM INC,RAPOPORT PHARMACY,6934 BUSTLETON AVE,,PHILADELPHIA,PA,19149,,(215)333-1566,,Blood Glucose Monitors & Supplies: Mail Order,N
,,GWIDT PHARMACY INC,GWIDT PHARMACY INC,203 E WESTGOR AVE,,WITTENBERG,WI,54499,,(715)253-2164,,Blood Glucose Monitors & Supplies: Mail Order,N
,,GWIDT PHARMACY INC,OCONTO FALLS PHARMACY,323 E HIGHLAND DR,,OCONTO FALLS,WI,54154,,(920)846-3721,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"STEPP-SAVER, INC.",STEPP-SAVER PHARMACY,203 N NEWBURGER AVE,,BRUCE,MS,38915,,(662)983-4011,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,3332 PEAVINE RD,,CROSSVILLE,TN,38571,,(931)202-2248,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUCKEYE HOME HEALTH CENTER INC,BUCKEYE HOME HEALTH CENTER INC,689 MEDICAL PARK DR,STE 202,LENOIR CITY,TN,37772,,(865)317-1511,,Blood Glucose Monitors & Supplies: Mail Order,N
,,UNIONVILLE DISCOUNT PHARMACY INC,MIKES MEDICAL PHARMACY,1377 PIO NONO AVE,,MACON,GA,31204,,(478)742-1448,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BANDYS PHARMACY INC,BANDY'S PHARMACY INC,1413 W WHITTAKER ST,,SALEM,IL,62881,,(618)548-4000,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"GRX II, LTD.",MEDICAP PHARMACY,904 N JOHN WAYNE DR,,WINTERSET,IA,50273,,(515)462-2880,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CANBY DRUG & GIFTS INC,CANBY DRUG AND GIFTS,130 SAINT OLAF AVE N,,CANBY,MN,56220,,(507)223-5955,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LVH INC,MEDICAP PHARMACY,5802 FRANKLIN AVE,,DES MOINES,IA,50322,,(515)274-4609,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ANNISTON HEALTH & SICKROOM SUPPLIES INC,ROTECH,171 TOWN CENTER DR,MPS10,ANNISTON,AL,36205,,(256)820-7766,,Blood Glucose Monitors & Supplies: Mail Order,N
,,RGH ENTERPRISES INC,EDGEPARK MEDICAL SUPPLIES,1810 SUMMIT COMMERCE PARK,,TWINSBURG,OH,44087,,(330)963-6998,,Blood Glucose Monitors & Supplies: Mail Order,N
,,RGH ENTERPRISES INC,EDGEPARK MEDICAL SUPPLIES,5400 SANDSHELL DR 160,,FORT WORTH,TX,76137,,(817)740-3224,,Blood Glucose Monitors & Supplies: Mail Order,N
,,RGH ENTERPRISES INC,"RGH ENTERPRISES, INC.",4234 SURLES CT,STE 100,DURHAM,NC,27703,,(919)472-4030,,Blood Glucose Monitors & Supplies: Mail Order,N
,,LORRAINE SURGICAL SUPPLY INC,"SHIELD HEALTHCARE OH, INC.",17520 ENGLE LAKE DRIVE SUITE A,,MIDDLEBURG HEIGHTS,OH,44130,,(216)281-4777,,Blood Glucose Monitors & Supplies: Mail Order,N
,,AMERICAN SURGICAL SUPPLY INC,AMERICAN SURGICAL SUPPLY INC,347 POTTSVILLE SAINT CLAIR HWY,STE 2,POTTSVILLE,PA,17901,,(570)622-8713,,Blood Glucose Monitors & Supplies: Mail Order,N
,,FAMILY MEDICAL SUPPLY INC.,FAMILY HOME MEDICAL SUPPLY INC,1637 OWEN DR,,FAYETTEVILLE,NC,28304,,(910)323-1529,,Blood Glucose Monitors & Supplies: Mail Order,N
,,RESPITEC MEDICAL CARE & EQUIPMENT INC,RESPITEC MEDICAL-CARE & EQUIPMENT I,401 COMMERCE WAY,UNIT 101,LONGWOOD,FL,32750,,(407)834-2266,,Blood Glucose Monitors & Supplies: Mail Order,N
,,RESPITEC MEDICAL CARE & EQUIPMENT INC,RESPITEC MEDICAL CARE & EQUIPMENT I,325W OAK ST,,KISSIMMEE,FL,34741,,(800)945-6685,,Blood Glucose Monitors & Supplies: Mail Order,N
,,WILLIAMS MEDICAL SUPPLY INC,WILLIAMS MEDICAL SUPPLY INC,1501 CHURCH ST,,NASHVILLE,TN,37203,,(615)327-4931,,Blood Glucose Monitors & Supplies: Mail Order,N
,,FAMILY MEDICAL SUPPLY INC.,FAMILY MEDICAL SUPPLY INC,401 ROYALL AVE,,GOLDSBORO,NC,27534,,(919)736-3275,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ALLEN MEDICAL SERVICES INC,X TRA DISCOUNT DRUGS,6953 GALL BLVD,,ZEPHYRHILLS,FL,33542,,(813)788-7885,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ROTZ PHARMACY,ROTZ PHARMACY INC,1338 AMHERST ST,,WINCHESTER,VA,22601,,(540)662-8312,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THOMAS SHILTON CORPORATION,COLLEGE PHARMACY,90 N ASHWOOD AVE,,VENTURA,CA,93003,,(805)642-4135,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BLACKBURNS PHYSICIANS PHARMACY INC,BLACKBURNS PHYSICIANS PHARMACY INC,301 CORBET ST,,TARENTUM,PA,15084,,(724)224-9100,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"NORTHERN PHARMACY AND MEDICAL EQUIPMENT, INC",NORTHERN PHARMACY & MEDICAL EQUIPME,6701 HARFORD RD,,BALTIMORE,MD,21234,,(410)254-2055,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"BURMAN'S MEDICAL SUPPLIES, INC.",BURMAN'S MEDICAL SUPPLIES INC,140 CONCORD RD,STE 1,ASTON,PA,19014,,(610)833-4300,,Blood Glucose Monitors & Supplies: Mail Order,N
,,OXYGEN PLUS INC,OXYGEN PLUS,1410 VALLEY VIEW DR,STE 306,DELTA,CO,81416,,(970)874-4324,,Blood Glucose Monitors & Supplies: Mail Order,N
,,OXYGEN PLUS INC,SUMMIT RESPIRATORY,3265 S WADSWORTH BLVD,BLDG 2 UNIT J,LAKEWOOD,CO,80227,,(303)730-6777,,Blood Glucose Monitors & Supplies: Mail Order,N
,,OXYGEN PLUS INC,SUMMIT RESPIRATORY,4740 FORGE RD,STE 100 & 102,COLORADO SPRINGS,CO,80907,,(719)593-8476,,Blood Glucose Monitors & Supplies: Mail Order,N
,,ZAVER PHARMACEUTICALS INC,TOWN & COUNTRY DRUGS,1051 S RIVERSIDE DR,,CLARKSVILLE,TN,37040,,(931)645-2494,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,ROTECH,335 BEDFORD ST,,CLARKS SUMMIT,PA,18411,,(570)586-8969,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,CPO2,4700 WESTPORT DRIVE,STE 1600,MECHANICSBURG,PA,17055,,(717)766-7522,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,ROTECH,298 E 5TH ST,# 2,BLOOMSBURG,PA,17815,,(570)759-1233,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,CPO2,93 BRIM BLVD,STE 1,CHAMBERSBURG,PA,17201,,(717)267-3431,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,ROTECH,1519 S BOWMAN RD,STE B,LITTLE ROCK,AR,72211,,(501)478-2135,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,ROTECH,880 GORDON NAGLE TRL,,POTTSVILLE,PA,17901,,(570)544-6606,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CPO2 INC,ROTECH,319 E CHESTNUT ST,,MIFFLINBURG,PA,17844,,(570)966-3177,,Blood Glucose Monitors & Supplies: Mail Order,N
,,HEALTH AID OF OHIO INC,HEALTH AID OF OHIO INC,5230 HAUSERMAN RD,,PARMA,OH,44130,,(216)252-3900,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BUFFALO GROVE DRUG CO INC,MARK DRUG & HOSPITAL SUPPLY,548 W DUNDEE RD,STE A,WHEELING,IL,60090,,(847)537-8500,,Blood Glucose Monitors & Supplies: Mail Order,N
,,FIRSTCARE INC,FIRST CARE,122 N MAIN ST,,PRATT,KS,67124,,(620)672-6429,,Blood Glucose Monitors & Supplies: Mail Order,N
,,FIRSTCARE INC,FIRST CARE,625 N CARRIAGE PKWY,STE 180,WICHITA,KS,67208,,(316)685-5400,,Blood Glucose Monitors & Supplies: Mail Order,N
,,BLENDE DRUG INC,BLENDE DRUG,1910 SANTA FE DR,,PUEBLO,CO,81006,,(719)542-2477,,Blood Glucose Monitors & Supplies: Mail Order,N
,,JANILCAR INC,NEW HAMPSHIRE PHARMACY & MEDICAL EQ,5001 NEW HAMPSHIRE AVE NW,,WASHINGTON,DC,20011,,(202)726-3100,,Blood Glucose Monitors & Supplies: Mail Order,N
,,J & L BEHM INC,ALLIED MEDICAL,7365 REMCON CIR,STE C303,EL PASO,TX,79912,,(915)581-8290,,Blood Glucose Monitors & Supplies: Mail Order,N
,,PHARMACY CORPORATION OF AMERICA,PHARMACY CORPORATION OF AMERICA,1667 E LANDIS AVE,,VINELAND,NJ,8361,,(800)732-2940,,Blood Glucose Monitors & Supplies: Mail Order,N
,,AMERICA'S BEST CARE PLUS INC,AMERICAS BEST CARE PLUS INC,1825 EVERETT DR W,,FORT PAYNE,AL,35968,,(256)997-1770,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,4601E. HILTON AVE,STE 100,PHOENIX,AZ,85034,,(480)446-9010,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,2155 N FORBES BLVD,STE 105&107,TUCSON,AZ,85745,,(520)888-4002,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,5159 W THUNDERBIRD RD,,GLENDALE,AZ,85306,,(623)972-8119,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,295 S WILLARD ST,STE 101,COTTONWOOD,AZ,86326,,(928)634-7528,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,8067 E. FLORENTINE ROAD,,PRESCOTT VALLEY,AZ,86314,,(928)445-0477,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,1103 E 21ST ST,STE A,YUMA,AZ,85365,,(928)783-4120,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,1971 FRONTAGE RD,,SIERRA VISTA,AZ,85635,,(520)459-1725,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,871 GRIER DR,STE C,LAS VEGAS,NV,89119,,(702)951-6900,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,3051 S WHITE MOUNTAIN RD,STE B,SHOW LOW,AZ,85901,,(928)532-1088,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,2153 E GORDON DRIVE,SUITE G,KINGMAN,AZ,86409,,(928)692-9401,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,4602 E. HAMMOND LANE,,PHOENIX,AZ,85034,,(480)993-2097,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,3280 S COUNTRY CLUB WAY,STE 113,TEMPE,AZ,85282,,(480)505-0038,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,320 S. ROCK BLVD,STE 170,RENO,NV,89502,,(775)825-8644,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,6900 W JEFFERSON AVE,STE 125,LAKEWOOD,CO,80235,,(303)783-1700,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,529 25 1/2 RD,STE B107,GRAND JUNCTION,CO,81505,,(970)257-1565,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"FOUNDERS HEALTHCARE, LLC",PREFERRED HOMECARE,4250 BUCKINGHAM DR,STE 500,COLORADO SPRINGS,CO,80907,,(719)548-9220,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,3125 28TH ST SW,,GRANDVILLE,MI,49418,,(616)249-2273,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,124 W UPTON AVE,,REED CITY,MI,49677,,(231)832-4565,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,1605 HASLETT RD,,HASLETT,MI,48840,,(517)485-9588,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,919 W WASHINGTON ST,,GREENVILLE,MI,48838,,(616)754-3497,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,84 DIVISION ST,,MANISTEE,MI,49660,,(231)723-5897,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,7017 S WESTNEDGE AVE,,PORTAGE,MI,49002,,(269)329-1422,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,3228 W CARLETON RD,,HILLSDALE,MI,49242,,(517)437-3226,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,1250 PERRY AVE,STE D,BIG RAPIDS,MI,49307,,(231)796-6623,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,725 W STATE ST,,HASTINGS,MI,49058,,(269)945-1686,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINC MEDICAL EQUIPMENT & SUPPLY,5750 W US HIGHWAY 10,,LUDINGTON,MI,49431,,(231)843-1063,,Blood Glucose Monitors & Supplies: Mail Order,N
,,CARELINC MEDICAL EQUIPMENT & SUPPLY CO LLC,CARELINE MEDICAL EQUIPMENT & SUPPLY,89 54TH ST SW,,GRAND RAPIDS,MI,49548,,(616)249-2273,,Blood Glucose Monitors & Supplies: Mail Order,N
,,"AHP-MHR HOME CARE, LLP",AMERICAN HOMEPATIENT,2108 TAYLOR AVE,STE 500,NORFOLK,NE,68701,,(402)371-0255,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05606,8914 VALLEY BLVD,,ROSEMEAD,CA,91770,,(626)573-3540,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05783,221 E HARVARD BLVD,,SANTA PAULA,CA,93060,,(805)525-4014,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05759,111 N MAIN ST,,SANTA ANA,CA,92701,,(714)648-0885,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05794,1809 CECIL AVE,,DELANO,CA,93215,,(661)725-1312,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05466,7859 FIRESTONE BLVD,,DOWNEY,CA,90241,,(562)869-8890,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05515,12541 SEAL BEACH BLVD,,SEAL BEACH,CA,90740,,(562)430-3323,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05553,10823 ZELIAH AVENUE,BUIDLING D,GRANADA HILLS,CA,91344,,(818)360-8411,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05551,14727 RINALDI ST,,SAN FERNANDO,CA,91340,,(818)361-8010,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05755,630 E 1ST ST,,TUSTIN,CA,92780,,(714)544-7274,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID #5544,6410 PLATT AVE,,WEST HILLS,CA,91307,,(818)348-4850,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID 5456,11321 NATIONAL BLVD,,LOS ANGELES,CA,90064,,(310)479-5729,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMCY 05780,720 N VENTURA RD,,OXNARD,CA,93030,,(805)983-1097,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05480,23 PENINSULA CTR,,ROLLING HILLS ESTATE,CA,90274,,(310)377-4472,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05882,1301 MUNRAS AVE,,MONTEREY,CA,93940,,(831)375-8900,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05811,1425 S H ST,,BAKERSFIELD,CA,93304,,(661)833-1680,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05705,14629 7TH ST,,VICTORVILLE,CA,92395,,(760)245-6600,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05865,2011 W SHAW AVE,,FRESNO,CA,93711,,(559)224-0920,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID 05796,707 W LACEY BLVD,,HANFORD,CA,93230,,(559)584-1896,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05512,8447 ALONDRA BLVD,,PARAMOUNT,CA,90723,,(562)634-9074,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05722,42021 EAST FLORIDA AVENUE,,HEMET,CA,92544,,(951)925-1651,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05591,18993 COLIMA RD,,ROWLAND HEIGHTS,CA,91748,,(626)964-6714,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05555,26825 BOUQUET CANYON RD,,SANTA CLARITA,CA,91350,,(661)296-8572,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05763,17904 MAGNOLIA ST,,FOUNTAIN VALLEY,CA,92708,,(714)962-9713,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 06100,3095 MCMURRAY DR,,ANDERSON,CA,96007,,(530)365-5753,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05993,1333 WINCHESTER BLVD,,SAN JOSE,CA,95128,,(408)379-6570,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05710,2130 E HIGHLAND AVE,,SAN BERNARDINO,CA,92404,,(909)862-4678,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05948,1526 PALOS VERDES MALL,,WALNUT CREEK,CA,94596,,(925)939-8378,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 06001,571 BELLEVUE RD,,ATWATER,CA,95301,,(209)358-6306,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05592,2060 S HACIENDA BLVD,,HACIENDA HEIGHTS,CA,91745,,(626)333-5642,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID #5508,15924 BELLFLOWER BLVD,,BELLFLOWER,CA,90706,,(562)925-5314,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05489,1808 WILSHIRE BLVD,,SANTA MONICA,CA,90403,,(310)829-3951,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05793,159 W POLK ST,,COALINGA,CA,93210,,(559)935-3597,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05651,6405 EL CAJON BLVD,,SAN DIEGO,CA,92115,,(619)286-3470,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05822,765 FOOTHILL BLVD,,SAN LUIS OBISPO,CA,93405,,(805)543-5697,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05429,500 S BROADWAY,,LOS ANGELES,CA,90013,,(213)623-5820,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 06093,40 E MAIN ST,,QUINCY,CA,95971,,(530)283-1809,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID 5661,8985 MIRA MESA BLVD,,SAN DIEGO,CA,92126,,(858)566-3490,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05432,5490 WHITTIER BLVD,,COMMERCE,CA,90022,,(323)721-9718,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05782,2480 VICTORIA AVE,,PORT HUENEME,CA,93041,,(805)985-2326,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05824,1207 GRAND AVE,,ARROYO GRANDE,CA,93420,,(805)489-1830,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID 06045,5409 SUNRISE BLVD,,CITRUS HEIGHTS,CA,95610,,(916)961-2064,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05481,401 N PACIFIC COAST HWY,,REDONDO BEACH,CA,90277,,(310)372-9029,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05815,100 CHINA GRADE LOOP,,BAKERSFIELD,CA,93308,,(661)393-3358,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05883,160 COUNTRY CLUB GATE CTR,,PACIFIC GROVE,CA,93950,,(831)373-8323,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID 6076,4980 FREEPORT BLVD,,SACRAMENTO,CA,95822,,(916)457-6247,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05649,6939 LINDA VISTA RD,,SAN DIEGO,CA,92111,,(858)277-6730,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05445,4322 S FIGUEROA ST,,LOS ANGELES,CA,90037,,(323)235-3535,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID 05890,1400 LINDA MAR BLVD,,PACIFICA,CA,94044,,(650)359-6691,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 05520,3300 E ANAHEIM ST,,LONG BEACH,CA,90804,,(562)439-4546,,Blood Glucose Monitors & Supplies: Mail Order,N
,,THRIFTY PAYLESS INC,RITE AID PHARMACY 06065,1260 W CAPITOL AVE,,WEST SACRAMENTO,CA,95691,,(916)371-4890,,Blood Glucose Monitors & Supplies: Mail Order,N
